,distance,plafond,duration,date
5,4,3414,0 days 00:34:38.000000000,2021-04-25
6,6,2712,0 days 00:36:20.000000000,2021-04-25
7,7,1847,0 days 00:37:28.000000000,2021-04-25
8,23,2452,0 days 01:35:06.000000000,2021-04-25
9,6,1269,0 days 01:14:34.000000000,2021-04-25
10,7,1612,0 days 01:36:14.000000000,2021-04-25
11,31,2126,0 days 02:21:27.000000000,2021-04-25
12,4,1095,0 days 00:29:16.000000000,2021-04-25
13,17,2367,0 days 00:53:59.000000000,2021-04-25
14,8,1570,0 days 00:24:28.000000000,2021-04-25
15,17,2745,0 days 00:52:09.000000000,2021-04-25
16,32,2349,0 days 01:58:16.000000000,2021-04-25
17,12,2314,0 days 01:38:12.000000000,2021-04-25
18,27,2281,0 days 02:15:14.000000000,2021-04-25
19,39,2410,0 days 02:36:18.000000000,2021-04-25
0,27,2710,0 days 01:18:09.000000000,2021-04-25
1,8,1871,0 days 01:20:58.000000000,2021-04-25
2,14,2506,0 days 00:48:46.000000000,2021-04-25
3,29,2950,0 days 01:58:16.000000000,2021-04-25
4,6,1702,0 days 00:42:33.000000000,2021-04-25
5,7,1748,0 days 00:41:59.000000000,2021-04-25
6,8,1972,0 days 01:05:09.000000000,2021-04-25
7,20,2498,0 days 02:52:32.000000000,2021-04-25
8,3,1058,0 days 00:25:28.000000000,2021-04-25
9,31,2261,0 days 02:16:21.000000000,2021-04-25
10,21,2448,0 days 02:18:03.000000000,2021-04-25
11,5,1289,0 days 00:36:54.000000000,2021-04-25
12,23,2238,0 days 01:31:42.000000000,2021-04-25
13,65,3362,0 days 04:11:38.000000000,2021-04-25
14,49,2845,0 days 02:45:44.000000000,2021-04-25
15,2,1022,0 days 00:10:57.000000000,2021-04-25
16,2,1243,0 days 00:18:48.000000000,2021-04-25
17,3,985,0 days 00:10:48.000000000,2021-04-25
18,2,953,0 days 00:12:02.000000000,2021-04-25
19,2,946,0 days 00:13:43.000000000,2021-04-25
0,1,946,0 days 00:04:54.000000000,2021-04-25
1,2,948,0 days 00:07:04.000000000,2021-04-25
2,5,1928,0 days 00:30:40.000000000,2021-04-24
3,2,1016,0 days 00:16:03.000000000,2021-04-24
4,6,2028,0 days 00:44:48.000000000,2021-04-24
5,10,2551,0 days 01:10:16.000000000,2021-04-24
6,42,2664,0 days 01:59:58.000000000,2021-04-24
7,8,1819,0 days 01:10:14.000000000,2021-04-24
8,34,2572,0 days 01:17:13.000000000,2021-04-24
9,70,2759,0 days 03:38:18.000000000,2021-04-24
10,6,1783,0 days 00:41:30.000000000,2021-04-24
11,20,2887,0 days 01:31:42.000000000,2021-04-24
12,49,2980,0 days 02:59:18.000000000,2021-04-24
13,3,1067,0 days 00:26:43.000000000,2021-04-24
14,3,1081,0 days 00:29:54.000000000,2021-04-24
15,24,2750,0 days 01:32:43.000000000,2021-04-24
16,26,2406,0 days 01:30:01.000000000,2021-04-24
17,26,2345,0 days 01:30:01.000000000,2021-04-24
18,0,983,0 days 00:02:29.000000000,2021-04-24
19,13,2777,0 days 01:44:09.000000000,2021-04-24
0,49,2847,0 days 03:02:08.000000000,2021-04-24
1,35,2710,0 days 02:06:27.000000000,2021-04-24
2,23,2070,0 days 01:40:11.000000000,2021-04-24
3,30,2513,0 days 02:50:50.000000000,2021-04-24
4,87,3150,0 days 04:35:23.000000000,2021-04-24
5,45,2659,0 days 02:08:08.000000000,2021-04-24
6,19,2335,0 days 01:45:56.000000000,2021-04-24
7,8,2154,0 days 01:08:33.000000000,2021-04-24
8,34,2326,0 days 02:34:26.000000000,2021-04-24
9,28,2302,0 days 02:01:06.000000000,2021-04-24
10,13,2712,0 days 01:57:42.000000000,2021-04-24
11,26,2567,0 days 01:58:13.000000000,2021-04-24
12,48,2376,0 days 02:39:45.000000000,2021-04-24
13,47,2940,0 days 02:27:39.000000000,2021-04-24
14,106,3104,0 days 05:40:52.000000000,2021-04-24
15,109,3071,0 days 06:00:42.000000000,2021-04-24
16,48,2562,0 days 02:44:43.000000000,2021-04-24
17,3,1679,0 days 00:23:10.000000000,2021-04-24
18,108,3109,0 days 05:14:21.000000000,2021-04-24
19,14,2163,0 days 02:08:27.000000000,2021-04-24
0,40,2414,0 days 02:26:32.000000000,2021-04-24
1,18,2142,0 days 01:39:37.000000000,2021-04-24
2,9,1833,0 days 04:06:33.000000000,2021-04-24
3,4,1101,0 days 00:41:59.000000000,2021-04-24
4,11,2018,0 days 01:09:51.000000000,2021-04-24
5,61,2692,0 days 03:24:57.000000000,2021-04-24
6,131,3080,0 days 05:39:14.000000000,2021-04-24
7,2,928,0 days 00:06:23.000000000,2021-04-24
8,42,2707,0 days 04:12:12.000000000,2021-04-24
9,3,997,0 days 00:19:13.000000000,2021-04-24
10,2,1000,0 days 00:19:02.000000000,2021-04-24
11,3,1007,0 days 00:19:56.000000000,2021-04-24
12,1,950,0 days 00:07:31.000000000,2021-04-24
13,2,933,0 days 00:05:57.000000000,2021-04-24
14,2,943,0 days 00:10:54.000000000,2021-04-24
15,2,952,0 days 00:07:32.000000000,2021-04-24
16,1,948,0 days 00:06:56.000000000,2021-04-24
17,3,1175,0 days 00:16:33.000000000,2021-04-23
18,2,987,0 days 00:06:47.000000000,2021-04-23
19,2,979,0 days 00:10:20.000000000,2021-04-23
0,1,960,0 days 00:08:38.000000000,2021-04-23
1,2,970,0 days 00:09:46.000000000,2021-04-23
2,3,955,0 days 00:13:43.000000000,2021-04-23
3,3,1080,0 days 00:15:59.000000000,2021-04-23
4,3,621,0 days 00:09:46.000000000,2021-04-23
5,5,1148,0 days 00:27:51.000000000,2021-04-23
6,2,1012,0 days 00:13:10.000000000,2021-04-23
7,12,1587,0 days 00:36:54.000000000,2021-04-23
8,2,1001,0 days 00:08:58.000000000,2021-04-23
9,4,1266,0 days 00:20:30.000000000,2021-04-23
10,65,2510,0 days 02:55:21.000000000,2021-04-23
11,8,1712,0 days 00:57:14.000000000,2021-04-23
12,6,1592,0 days 00:49:20.000000000,2021-04-23
13,6,1473,0 days 00:59:30.000000000,2021-04-23
14,18,2248,0 days 01:02:54.000000000,2021-04-23
15,7,1789,0 days 00:59:30.000000000,2021-04-23
16,22,2657,0 days 01:27:11.000000000,2021-04-23
17,27,2221,0 days 01:40:47.000000000,2021-04-23
18,11,1937,0 days 00:57:14.000000000,2021-04-23
19,41,2592,0 days 02:22:00.000000000,2021-04-23
0,6,1479,0 days 00:57:22.000000000,2021-04-23
1,30,2595,0 days 01:37:22.000000000,2021-04-23
2,2,1141,0 days 00:19:43.000000000,2021-04-23
3,9,1794,0 days 02:11:24.000000000,2021-04-23
4,2,950,0 days 00:07:28.000000000,2021-04-23
5,2,920,0 days 00:07:45.000000000,2021-04-23
6,9,1476,0 days 00:38:30.000000000,2021-04-22
7,9,1573,0 days 01:15:19.000000000,2021-04-22
8,28,2225,0 days 01:27:11.000000000,2021-04-22
9,8,2145,0 days 00:28:25.000000000,2021-04-22
10,25,2131,0 days 01:23:48.000000000,2021-04-22
11,2,1354,0 days 00:10:20.000000000,2021-04-22
12,19,1732,0 days 01:22:47.000000000,2021-04-22
13,2,1003,0 days 00:11:27.000000000,2021-04-22
14,40,2237,0 days 03:10:58.000000000,2021-04-22
15,26,2069,0 days 01:40:11.000000000,2021-04-22
16,4,1156,0 days 00:40:51.000000000,2021-04-22
17,16,1728,0 days 03:06:39.000000000,2021-04-22
18,3,1114,0 days 00:25:02.000000000,2021-04-22
19,2,961,0 days 00:06:56.000000000,2021-04-22
0,2,948,0 days 00:08:50.000000000,2021-04-22
1,3,939,0 days 00:09:12.000000000,2021-04-22
2,2,1105,0 days 00:08:38.000000000,2021-04-21
3,33,2170,0 days 01:28:53.000000000,2021-04-21
4,12,1789,0 days 00:36:20.000000000,2021-04-21
5,2,1056,0 days 00:14:17.000000000,2021-04-21
6,2,1123,0 days 00:10:54.000000000,2021-04-20
7,4,1418,0 days 00:17:07.000000000,2021-04-20
8,15,1737,0 days 00:43:40.000000000,2021-04-20
9,27,2477,0 days 01:06:51.000000000,2021-04-20
10,12,1763,0 days 00:43:50.000000000,2021-04-20
11,8,1916,0 days 00:30:09.000000000,2021-04-20
12,10,2189,0 days 00:43:53.000000000,2021-04-20
13,4,1201,0 days 00:27:17.000000000,2021-04-20
14,26,2075,0 days 01:20:25.000000000,2021-04-20
15,39,2436,0 days 02:46:52.000000000,2021-04-20
16,39,2455,0 days 02:49:08.000000000,2021-04-20
17,52,2739,0 days 02:42:21.000000000,2021-04-20
18,6,2196,0 days 00:34:19.000000000,2021-04-20
19,3,1167,0 days 00:27:30.000000000,2021-04-20
0,39,2440,0 days 02:11:50.000000000,2021-04-20
1,5,1281,0 days 00:27:17.000000000,2021-04-20
2,42,2372,0 days 02:08:49.000000000,2021-04-20
3,16,1791,0 days 01:10:53.000000000,2021-04-20
4,5,1392,0 days 00:29:33.000000000,2021-04-20
5,10,1554,0 days 00:54:59.000000000,2021-04-20
6,38,2424,0 days 01:56:35.000000000,2021-04-20
7,31,2440,0 days 01:25:00.000000000,2021-04-20
8,38,2334,0 days 02:50:16.000000000,2021-04-20
9,73,2630,0 days 03:17:05.000000000,2021-04-20
10,29,2356,0 days 01:52:04.000000000,2021-04-20
11,10,1875,0 days 00:49:27.000000000,2021-04-20
12,54,2782,0 days 03:56:23.000000000,2021-04-20
13,41,2506,0 days 02:33:19.000000000,2021-04-20
14,9,1842,0 days 01:00:04.000000000,2021-04-20
15,71,3122,0 days 03:15:41.000000000,2021-04-20
16,3,1205,0 days 00:43:14.000000000,2021-04-20
17,3,1030,0 days 00:17:41.000000000,2021-04-20
18,2,985,0 days 00:10:19.000000000,2021-04-19
19,2,1071,0 days 00:09:46.000000000,2021-04-19
0,4,1011,0 days 00:15:59.000000000,2021-04-19
1,3,985,0 days 00:23:20.000000000,2021-04-19
2,5,1341,0 days 00:18:15.000000000,2021-04-19
3,2,1135,0 days 00:16:33.000000000,2021-04-19
4,3,1293,0 days 00:31:48.000000000,2021-04-19
5,1,905,0 days 00:05:15.000000000,2021-04-19
6,1,912,0 days 00:10:20.000000000,2021-04-18
7,1,980,0 days 00:08:04.000000000,2021-04-18
8,2,958,0 days 00:12:02.000000000,2021-04-18
9,2,1049,0 days 00:20:34.000000000,2021-04-18
10,4,1276,0 days 00:27:48.000000000,2021-04-18
11,3,1051,0 days 00:13:03.000000000,2021-04-18
12,27,2019,0 days 01:34:32.000000000,2021-04-17
13,2,1168,0 days 00:15:59.000000000,2021-04-17
14,3,1411,0 days 00:13:31.000000000,2021-04-17
15,0,1190,0 days 00:01:44.000000000,2021-04-17
16,9,1383,0 days 01:20:58.000000000,2021-04-17
17,3,1140,0 days 00:25:37.000000000,2021-04-14
18,15,2135,0 days 00:45:56.000000000,2021-04-14
19,14,2042,0 days 01:02:53.000000000,2021-04-14
0,39,2410,0 days 02:25:24.000000000,2021-04-14
1,28,2052,0 days 01:28:53.000000000,2021-04-14
2,3,1222,0 days 00:23:18.000000000,2021-04-14
3,2,920,0 days 00:06:23.000000000,2021-11-04
4,1,951,0 days 00:04:11.000000000,2021-10-04
5,1,934,0 days 00:05:49.000000000,2021-10-04
6,2,941,0 days 00:06:56.000000000,2021-10-04
7,2,944,0 days 00:08:38.000000000,2021-10-04
8,1,952,0 days 00:06:54.000000000,2021-10-04
9,1,954,0 days 00:05:15.000000000,2021-10-04
10,1,960,0 days 00:04:27.000000000,2021-10-04
11,8,2345,0 days 00:43:07.000000000,2021-08-04
12,10,1718,0 days 00:48:23.000000000,2021-08-04
13,3,1228,0 days 00:22:46.000000000,2021-08-04
14,21,2241,0 days 01:30:35.000000000,2021-08-04
15,13,2026,0 days 01:01:45.000000000,2021-08-04
16,40,2668,0 days 02:35:34.000000000,2021-08-04
17,6,1713,0 days 00:41:25.000000000,2021-08-04
18,11,2118,0 days 01:00:04.000000000,2021-08-04
19,8,1562,0 days 01:00:06.000000000,2021-08-04
0,2,966,0 days 00:10:19.000000000,2021-08-04
1,12,2090,0 days 01:15:19.000000000,2021-08-04
2,12,2287,0 days 02:05:57.000000000,2021-08-04
3,6,1640,0 days 00:40:45.000000000,2021-08-04
4,18,2277,0 days 01:50:25.000000000,2021-08-04
5,6,1454,0 days 00:36:54.000000000,2021-08-04
6,13,1800,0 days 01:14:12.000000000,2021-08-04
7,1,1045,0 days 00:03:09.000000000,2021-08-04
8,28,2468,0 days 01:40:11.000000000,2021-08-04
9,14,1930,0 days 01:05:43.000000000,2021-08-04
10,12,1527,0 days 00:57:14.000000000,2021-08-04
11,27,2167,0 days 02:21:08.000000000,2021-08-04
12,10,2286,0 days 01:01:11.000000000,2021-08-04
13,52,2739,0 days 03:00:54.000000000,2021-08-04
14,4,1111,0 days 00:32:30.000000000,2021-08-04
15,35,2701,0 days 01:47:32.000000000,2021-08-04
16,50,2658,0 days 03:03:12.000000000,2021-08-04
17,11,1516,0 days 01:28:19.000000000,2021-08-04
18,2,949,0 days 00:05:24.000000000,2021-08-04
19,3,1039,0 days 01:04:35.000000000,2021-05-04
0,5,1158,0 days 00:47:04.000000000,2021-05-04
1,7,1519,0 days 00:37:44.000000000,2021-05-04
2,2,1083,0 days 00:17:07.000000000,2021-05-04
3,16,2009,0 days 01:02:53.000000000,2021-05-04
4,26,2404,0 days 01:55:27.000000000,2021-05-04
5,22,2554,0 days 02:10:42.000000000,2021-05-04
6,23,2526,0 days 02:08:27.000000000,2021-05-04
7,2,1072,0 days 00:17:07.000000000,2021-05-04
8,7,1691,0 days 00:59:30.000000000,2021-05-04
9,4,1248,0 days 00:35:12.000000000,2021-05-04
10,3,1260,0 days 00:31:48.000000000,2021-05-04
11,25,2578,0 days 01:43:01.000000000,2021-05-04
12,4,1176,0 days 00:18:00.000000000,2021-05-04
13,2,1023,0 days 00:15:24.000000000,2021-05-04
14,3,937,0 days 00:14:17.000000000,2021-05-04
15,5,1748,0 days 00:45:56.000000000,2021-04-04
16,1,963,0 days 00:10:13.000000000,2021-04-04
17,3,1230,0 days 00:25:02.000000000,2021-04-04
18,16,2084,0 days 00:52:16.000000000,2021-04-04
19,9,2123,0 days 01:20:25.000000000,2021-04-04
0,10,1741,0 days 01:14:45.000000000,2021-04-04
1,2,1117,0 days 00:13:10.000000000,2021-04-04
2,36,2198,0 days 02:28:47.000000000,2021-04-04
3,11,1685,0 days 00:59:30.000000000,2021-04-04
4,2,1064,0 days 00:14:17.000000000,2021-04-04
5,12,1644,0 days 00:56:41.000000000,2021-04-04
6,3,1132,0 days 00:44:14.000000000,2021-04-04
7,2,1047,0 days 00:18:27.000000000,2021-04-04
8,4,1150,0 days 00:27:17.000000000,2021-04-04
9,4,1192,0 days 00:14:55.000000000,2021-04-04
10,2,972,0 days 00:12:02.000000000,2021-04-04
11,1,946,0 days 00:04:41.000000000,2021-03-04
12,1,944,0 days 00:05:15.000000000,2021-03-04
13,0,779,0 days 00:03:33.000000000,2021-03-04
14,2,998,0 days 00:20:30.000000000,2021-02-04
15,4,1322,0 days 00:29:33.000000000,2021-02-04
16,3,1080,0 days 00:17:15.000000000,2021-02-04
17,9,1979,0 days 01:07:37.000000000,2021-02-04
18,14,1750,0 days 01:07:25.000000000,2021-02-04
19,7,1885,0 days 00:32:07.000000000,2021-02-04
0,25,2749,0 days 02:02:14.000000000,2021-02-04
1,22,2277,0 days 01:22:06.000000000,2021-02-04
2,7,1557,0 days 00:40:09.000000000,2021-02-04
3,27,2404,0 days 02:15:47.000000000,2021-02-04
4,21,1942,0 days 01:13:42.000000000,2021-02-04
5,2,1045,0 days 00:16:33.000000000,2021-02-04
6,2,944,0 days 00:10:54.000000000,2021-02-04
7,2,957,0 days 00:06:23.000000000,2021-02-04
8,2,946,0 days 00:05:49.000000000,2021-02-04
9,2,951,0 days 00:05:49.000000000,2021-02-04
10,3,1063,0 days 00:33:30.000000000,2021-01-04
11,6,1329,0 days 01:05:09.000000000,2021-01-04
12,9,2670,0 days 00:56:11.000000000,2021-01-04
13,34,2758,0 days 01:57:42.000000000,2021-01-04
14,3,1159,0 days 00:22:46.000000000,2021-01-04
15,25,2501,0 days 01:27:38.000000000,2021-01-04
16,18,2380,0 days 00:50:28.000000000,2021-01-04
17,23,2119,0 days 01:05:35.000000000,2021-01-04
18,31,3181,0 days 01:21:32.000000000,2021-01-04
19,14,2462,0 days 00:49:20.000000000,2021-01-04
0,49,2554,0 days 02:26:51.000000000,2021-01-04
1,53,2687,0 days 03:41:07.000000000,2021-01-04
2,31,2546,0 days 02:53:16.000000000,2021-01-04
3,4,1059,0 days 00:30:07.000000000,2021-01-04
4,56,3134,0 days 02:16:55.000000000,2021-01-04
5,35,2370,0 days 02:19:36.000000000,2021-01-04
6,29,2445,0 days 02:42:55.000000000,2021-01-04
7,33,2679,0 days 02:02:57.000000000,2021-01-04
8,52,2587,0 days 03:02:42.000000000,2021-01-04
9,35,3067,0 days 02:47:38.000000000,2021-01-04
10,34,2699,0 days 02:49:42.000000000,2021-01-04
11,17,2451,0 days 01:33:33.000000000,2021-01-04
12,42,2477,0 days 02:42:55.000000000,2021-01-04
13,21,2458,0 days 02:07:16.000000000,2021-01-04
14,35,2693,0 days 02:02:14.000000000,2021-01-04
15,89,3091,0 days 04:25:12.000000000,2021-01-04
16,87,2626,0 days 05:10:01.000000000,2021-01-04
17,36,2692,0 days 02:37:51.000000000,2021-01-04
18,5,1836,0 days 00:37:28.000000000,2021-01-04
19,59,2368,0 days 04:14:28.000000000,2021-01-04
0,67,2819,0 days 04:15:37.000000000,2021-01-04
1,26,2347,0 days 01:39:37.000000000,2021-01-04
2,3,968,0 days 00:19:56.000000000,2021-01-04
3,3,1132,0 days 00:44:14.000000000,2021-03-31
4,14,2392,0 days 00:48:46.000000000,2021-03-31
5,4,1140,0 days 00:20:30.000000000,2021-03-31
6,6,1579,0 days 01:09:06.000000000,2021-03-31
7,38,2829,0 days 01:46:04.000000000,2021-03-31
8,26,2145,0 days 01:50:22.000000000,2021-03-31
9,8,1133,0 days 00:38:00.000000000,2021-03-31
10,10,1997,0 days 00:48:46.000000000,2021-03-31
11,15,2553,0 days 02:43:29.000000000,2021-03-31
12,24,2112,0 days 02:22:00.000000000,2021-03-31
13,11,1638,0 days 01:35:22.000000000,2021-03-31
14,44,2327,0 days 03:07:43.000000000,2021-03-31
15,33,2539,0 days 02:01:41.000000000,2021-03-31
16,18,2910,0 days 02:31:37.000000000,2021-03-31
17,13,2576,0 days 02:38:46.000000000,2021-03-31
18,55,2988,0 days 03:08:55.000000000,2021-03-31
19,24,2738,0 days 02:21:19.000000000,2021-03-31
0,8,1880,0 days 01:49:14.000000000,2021-03-31
1,3,1103,0 days 00:15:57.000000000,2021-03-31
2,81,3043,0 days 03:45:05.000000000,2021-03-31
3,18,2549,0 days 01:15:58.000000000,2021-03-31
4,54,3121,0 days 04:00:54.000000000,2021-03-31
5,34,2534,0 days 02:34:23.000000000,2021-03-31
6,46,2583,0 days 02:45:11.000000000,2021-03-31
7,12,2373,0 days 01:15:53.000000000,2021-03-31
8,21,2563,0 days 02:07:19.000000000,2021-03-31
9,103,3276,0 days 04:37:38.000000000,2021-03-31
10,104,3500,0 days 04:14:16.000000000,2021-03-31
11,3,1074,0 days 00:39:43.000000000,2021-03-31
12,2,971,0 days 00:11:16.000000000,2021-03-31
13,12,2067,0 days 01:05:43.000000000,2021-03-31
14,49,2795,0 days 02:53:07.000000000,2021-03-31
15,14,1906,0 days 01:35:50.000000000,2021-03-31
16,31,2277,0 days 03:12:18.000000000,2021-03-31
17,83,2969,0 days 04:43:17.000000000,2021-03-31
18,13,2372,0 days 01:42:44.000000000,2021-03-31
19,71,3201,0 days 03:46:28.000000000,2021-03-31
0,2,984,0 days 00:11:28.000000000,2021-03-31
1,3,1043,0 days 00:41:17.000000000,2021-03-30
2,8,1226,0 days 01:43:35.000000000,2021-03-30
3,17,2184,0 days 01:05:02.000000000,2021-03-30
4,7,1425,0 days 00:40:51.000000000,2021-03-30
5,21,2316,0 days 01:12:30.000000000,2021-03-30
6,10,2146,0 days 00:34:04.000000000,2021-03-30
7,12,1879,0 days 00:51:01.000000000,2021-03-30
8,12,2085,0 days 00:36:20.000000000,2021-03-30
9,16,2312,0 days 01:22:40.000000000,2021-03-30
10,13,1930,0 days 00:56:40.000000000,2021-03-30
11,6,1535,0 days 01:24:59.000000000,2021-03-30
12,23,2047,0 days 01:59:58.000000000,2021-03-30
13,2,1194,0 days 00:16:15.000000000,2021-03-30
14,4,1161,0 days 01:56:30.000000000,2021-03-30
15,10,2221,0 days 01:18:43.000000000,2021-03-30
16,4,1206,0 days 01:26:59.000000000,2021-03-30
17,12,1951,0 days 01:41:19.000000000,2021-03-30
18,35,2468,0 days 02:32:45.000000000,2021-03-30
19,25,2154,0 days 01:38:30.000000000,2021-03-30
0,34,2217,0 days 02:15:14.000000000,2021-03-30
1,29,2231,0 days 02:03:44.000000000,2021-03-30
2,7,1567,0 days 01:02:20.000000000,2021-03-30
3,11,1667,0 days 00:56:06.000000000,2021-03-30
4,17,2040,0 days 01:45:50.000000000,2021-03-30
5,8,1238,0 days 00:44:14.000000000,2021-03-30
6,3,1063,0 days 00:28:59.000000000,2021-03-30
7,6,1177,0 days 01:18:43.000000000,2021-03-30
8,11,2043,0 days 01:43:31.000000000,2021-03-30
9,33,2415,0 days 02:17:29.000000000,2021-03-30
10,31,2623,0 days 02:10:42.000000000,2021-03-30
11,62,2456,0 days 03:24:59.000000000,2021-03-30
12,15,1800,0 days 01:35:09.000000000,2021-03-30
13,2,947,0 days 00:07:31.000000000,2021-03-30
14,1,945,0 days 00:04:41.000000000,2021-03-30
15,1,920,0 days 00:04:17.000000000,2021-03-30
16,2,951,0 days 00:07:24.000000000,2021-03-30
17,15,1921,0 days 01:03:27.000000000,2021-03-29
18,11,1709,0 days 00:54:25.000000000,2021-03-29
19,10,1879,0 days 01:15:53.000000000,2021-03-29
0,9,1823,0 days 00:59:30.000000000,2021-03-29
1,9,1607,0 days 00:44:14.000000000,2021-03-29
2,7,1131,0 days 00:31:15.000000000,2021-03-29
3,14,1879,0 days 02:10:42.000000000,2021-03-29
4,4,1168,0 days 00:27:07.000000000,2021-03-29
5,20,1803,0 days 02:00:01.000000000,2021-03-29
6,10,1947,0 days 02:14:39.000000000,2021-03-29
7,40,2070,0 days 02:23:08.000000000,2021-03-29
8,41,2221,0 days 02:32:44.000000000,2021-03-29
9,13,1801,0 days 02:05:03.000000000,2021-03-29
10,9,1608,0 days 02:16:55.000000000,2021-03-29
11,36,2197,0 days 02:18:37.000000000,2021-03-29
12,37,2110,0 days 02:03:22.000000000,2021-03-29
13,5,1141,0 days 00:30:07.000000000,2021-03-29
14,12,1654,0 days 02:02:10.000000000,2021-03-29
15,4,1110,0 days 00:24:28.000000000,2021-03-29
16,5,1114,0 days 00:25:37.000000000,2021-03-29
17,16,1871,0 days 02:13:49.000000000,2021-03-29
18,4,1105,0 days 01:06:17.000000000,2021-03-29
19,5,1085,0 days 00:30:07.000000000,2021-03-29
0,1,730,0 days 00:02:31.000000000,2021-03-28
1,3,1015,0 days 00:50:38.000000000,2021-03-28
2,3,1116,0 days 00:29:33.000000000,2021-03-28
3,2,1080,0 days 00:14:17.000000000,2021-03-28
4,2,1272,0 days 00:20:30.000000000,2021-03-28
5,7,1289,0 days 01:13:37.000000000,2021-03-28
6,7,1294,0 days 01:23:14.000000000,2021-03-28
7,4,1061,0 days 00:49:53.000000000,2021-03-28
8,5,1047,0 days 00:38:37.000000000,2021-03-28
9,12,1874,0 days 01:17:35.000000000,2021-03-28
10,5,1701,0 days 00:36:20.000000000,2021-03-28
11,6,1904,0 days 00:44:14.000000000,2021-03-28
12,3,1191,0 days 00:35:46.000000000,2021-03-28
13,8,1427,0 days 00:34:38.000000000,2021-03-28
14,3,1111,0 days 00:12:32.000000000,2021-03-28
15,13,2010,0 days 01:06:46.000000000,2021-03-28
16,21,1994,0 days 02:27:06.000000000,2021-03-28
17,21,1965,0 days 01:29:26.000000000,2021-03-28
18,19,1842,0 days 01:24:56.000000000,2021-03-28
19,25,2056,0 days 02:03:55.000000000,2021-03-28
0,14,1639,0 days 01:23:07.000000000,2021-03-28
1,11,1719,0 days 01:30:46.000000000,2021-03-28
2,24,2247,0 days 01:46:47.000000000,2021-03-28
3,34,2468,0 days 02:39:32.000000000,2021-03-28
4,38,2645,0 days 02:10:19.000000000,2021-03-28
5,10,1836,0 days 01:06:17.000000000,2021-03-28
6,4,1050,0 days 00:19:56.000000000,2021-03-28
7,35,1932,0 days 01:55:27.000000000,2021-03-28
8,12,2033,0 days 01:32:50.000000000,2021-03-28
9,6,1148,0 days 00:41:59.000000000,2021-03-28
10,33,1945,0 days 01:54:19.000000000,2021-03-28
11,10,1718,0 days 01:52:04.000000000,2021-03-28
12,20,1978,0 days 01:50:41.000000000,2021-03-28
13,11,1698,0 days 01:57:42.000000000,2021-03-28
14,29,1945,0 days 02:38:01.000000000,2021-03-28
15,33,1934,0 days 03:10:40.000000000,2021-03-28
16,6,1101,0 days 00:56:06.000000000,2021-03-28
17,11,1690,0 days 02:01:06.000000000,2021-03-28
18,14,1896,0 days 01:36:14.000000000,2021-03-28
19,17,1761,0 days 02:23:33.000000000,2021-03-28
0,3,1182,0 days 00:45:22.000000000,2021-03-28
1,53,2189,0 days 03:53:34.000000000,2021-03-28
2,25,1974,0 days 01:24:22.000000000,2021-03-28
3,18,1728,0 days 02:03:47.000000000,2021-03-28
